system   D            wsystem.c:583  maybe_parent_dir                 [   0.00016] Also searching C:\Users\game110pm\Documents\Visual Studio 2013\Projects\lucas.utke.MainProject\
display  D   display_settings.c:191  debug_display_settings           [   0.02130] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02131] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02132] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02133] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02133] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 0/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02134] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02135] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 1/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02136] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02137] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02138] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02138] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02139] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02140] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02141] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02142] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02143] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02143] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02144] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02145] color: 16 (rgba 5650), depth: 32, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02146] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02147] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02148] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02148] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 1/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02149] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02150] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02151] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02152] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02153] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02153] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02154] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02155] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02156] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02157] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02158] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02158] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02159] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02160] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02161] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02162] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 1/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02163] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02163] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02164] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02165] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02166] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02167] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02168] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02169] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02170] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02170] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02171] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02172] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02173] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02174] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 0/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02175] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02175] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 1/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02176] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02177] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02178] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02179] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02180] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02180] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02181] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02182] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02183] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02184] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02185] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02185] color: 16 (rgba 5650), depth: 24, stencil: 4, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.02186] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02187] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02188] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02189] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02190] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02190] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02191] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02192] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02193] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02194] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02195] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02195] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02196] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02197] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02198] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02199] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02200] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02200] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02201] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02202] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02203] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02204] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02205] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02205] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02206] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02207] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02208] Display not compatible with Allegro.
display  D   display_settings.c:191  debug_display_settings           [   0.02209] color: 0 (rgba 0000), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:217  _al_score_display_settings       [   0.02210] Display not compatible with Allegro.
d3d      D         d3d_disp.cpp:1838 d3d_create_display_internals     [   0.02217] Trying format 0 of 428.
d3d      I         d3d_disp.cpp:1516 d3d_display_thread_proc          [   0.02234] Chose a display format: 23
d3d      I         d3d_disp.cpp:1585 d3d_display_thread_proc          [   0.02236] Normal window.
d3d      I         d3d_disp.cpp:992  d3d_create_device                [   0.02689] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:1057 d3d_create_device                [   0.04278] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:1065 d3d_create_device                [   0.04280] Success
d3d      D         d3d_disp.cpp:1861 d3d_create_display_internals     [   0.04282] Resumed after wait.
d3d      I         d3d_disp.cpp:1886 d3d_create_display_internals     [   0.04290] Format 0 succeeded.
system   D            wsystem.c:583  maybe_parent_dir                 [   0.04381] Also searching C:\Users\game110pm\Documents\Visual Studio 2013\Projects\lucas.utke.MainProject\
system   D            wsystem.c:633  _al_win_safe_load_library        [   0.04391] PathFindOnPath found: C:\Windows\system32\dsound.dll
system   D            wsystem.c:544  load_library_at_path             [   0.04392] Calling LoadLibrary C:\Windows\system32\dsound.dll
system   I            wsystem.c:547  load_library_at_path             [   0.04413] Loaded C:\Windows\system32\dsound.dll
audio-dsound I           dsound.cpp:217  _dsound_open                     [   0.04415] Starting DirectSound...
audio    I              audio.c:286  do_install_audio                 [   0.14618] Using DirectSound driver
font     D                ttf.c:790  al_load_ttf_font_stretch_f       [   0.16055] Font arial.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [   0.16059]     ascent=16.0, descent=-4.0, height=21.0
dtor     D               dtor.c:184  _al_register_destructor          [   0.16062] added dtor for object 0109DE20, func 6B301B40
dtor     D               dtor.c:184  _al_register_destructor          [   0.16065] added dtor for object 010E3920, func 6B3024EB
dtor     D               dtor.c:184  _al_register_destructor          [   0.16068] added dtor for object 010E3A28, func 6B3028DD
dtor     D               dtor.c:184  _al_register_destructor          [   0.16332] added dtor for object 010E3ED8, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16337] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16339] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16340] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16343] added dtor for object 010E80D0, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16345] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16346] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16348] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16350] added dtor for object 010E3CE8, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16365] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16367] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16368] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16370] added dtor for object 010EE238, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16371] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16373] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16374] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16376] added dtor for object 010EE340, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16378] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16379] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16381] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16382] added dtor for object 010EE448, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16384] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16385] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16387] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16388] added dtor for object 010EE550, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16390] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16391] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16393] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16394] added dtor for object 010EE708, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16396] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16398] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16399] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16401] added dtor for object 010EE8F0, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16403] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16404] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16406] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16407] added dtor for object 010EE9F8, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16409] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16410] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16412] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16413] added dtor for object 010EEB00, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16415] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16416] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16418] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16419] added dtor for object 010EF408, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16421] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16423] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16424] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16425] added dtor for object 010EF510, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16427] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16429] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16430] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16431] added dtor for object 010EF618, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16433] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16434] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16436] 
dtor     D               dtor.c:184  _al_register_destructor          [   0.16437] added dtor for object 010EF720, func 6B3023C4
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.16439] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16441] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.16442] 
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16637] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16640] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16642] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16643] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16645] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16646] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16648] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16649] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.16650] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   0.16652] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   0.16653] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   0.16655] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   0.16657] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19542] added dtor for object 010F0988, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.36761] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.36764] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77115] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77116] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77117] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77118] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77118] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77119] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77120] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77120] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.77121] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   0.77121] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   0.77122] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   0.77123] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   0.77124] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.77153] added dtor for object 010F0A88, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.80883] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.80886] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.81005] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.81006] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81420] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81422] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81422] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81423] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81423] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81424] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81425] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81425] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   0.81426] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   0.81426] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   0.81427] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   0.81428] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   0.81428] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.81897] added dtor for object 01122238, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.85224] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.85228] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.95201] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.95204] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29656] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29658] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29658] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29659] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29659] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29660] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29661] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29661] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   1.29662] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   1.29662] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   1.29663] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   1.29664] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   1.29664] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.30117] added dtor for object 01122378, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   1.33924] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   1.33927] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   1.43812] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   1.43815] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   1.81766] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   1.81769] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02280] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02282] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02283] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02284] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02284] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02285] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02286] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02286] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.02287] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.02288] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.02288] Adapter format is 23
d3d      D         d3d_disp.cpp:1374 real_choose_bitmap_format        [   2.02289] Found a format
d3d      I         d3d_disp.cpp:2448 _al_d3d_create_bitmap            [   2.02290] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.02749] added dtor for object 011224E8, func 6B30256D
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.06435] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.06439] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   2.16329] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   2.16332] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53091] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53092] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53093] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53094] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53094] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53095] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53095] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53096] Fake format
d3d      D         d3d_disp.cpp:1356 real_choose_bitmap_format        [   2.53097] Fake format
d3d      D         d3d_disp.cpp:1364 real_choose_bitmap_format        [   2.53097] Alpha doesn't match
d3d      D         d3d_disp.cpp:1371 real_choose_bitmap_format        [   2.53098] Adapter format is 23
